KANT_start,KANT_end,start_kant_id,end_kant_id,X_start,Y_start,X_end,Y_end,route_id,Population,RegularMovers
Adavere Jõgeva,Kamari Jõgeva,8,159,609318.840651946,6511405.5240824,616219.074059154,6496485.72928092,134683,764,9
Adavere Jõgeva,Karula Viljandi,8,176,609318.840651946,6511405.5240824,593663.939207082,6477349.07460656,149082,764,1
Adavere Jõgeva,Kesklinna linnaosa,8,845,609318.840651946,6511405.5240824,543405.459220458,6588250.78849127,714878,764,2
Adavere Jõgeva,Kohila Rapla,8,223,609318.840651946,6511405.5240824,543098.356355242,6558075.69890941,188891,764,1
Adavere Jõgeva,Kristiine linnaosa,8,841,609318.840651946,6511405.5240824,540384.878200833,6586570.43047553,711490,764,3
Adavere Jõgeva,Krootuse Põlva,8,252,609318.840651946,6511405.5240824,667038.754107084,6441345.84900061,213454,764,1
Adavere Jõgeva,Kõo Viljandi,8,281,609318.840651946,6511405.5240824,601203.19302652206,6497341.93260113,238017,764,5
Adavere Jõgeva,Käsukonna Järva,8,300,609318.840651946,6511405.5240824,600747.125342611,6517892.71354424,253263,764,1
Adavere Jõgeva,Kütimäe Jõgeva,8,306,609318.840651946,6511405.5240824,616581.176936305,6518508.14408348,258345,764,5
Adavere Jõgeva,Laiuse Jõgeva,8,320,609318.840651946,6511405.5240824,644317.579147668,6521310.58301992,270203,764,1
Adavere Jõgeva,Lasnamäe linnaosa,8,847,609318.840651946,6511405.5240824,548341.135208003,6588755.07427163,716572,764,5
Adavere Jõgeva,Lustivere Jõgeva,8,362,609318.840651946,6511405.5240824,624659.483267476,6504896.23063805,305777,764,12
Adavere Jõgeva,Mustvee linn,8,403,609318.840651946,6511405.5240824,669437.250019675,6526887.3177115,340504,764,1
Adavere Jõgeva,Mäo Järva,8,414,609318.840651946,6511405.5240824,594000.809707114,6531261.02232585,349821,764,1
Adavere Jõgeva,Olustvere Viljandi,8,443,609318.840651946,6511405.5240824,593343.967989051,6490643.6248166,374384,764,1
Adavere Jõgeva,Pajusi Jõgeva,8,462,609318.840651946,6511405.5240824,614099.31703975,6511898.62314749,390477,764,165
Adavere Jõgeva,Pangodi Tartu,8,472,609318.840651946,6511405.5240824,652711.890367938,6451760.81716687,398947,764,3
Adavere Jõgeva,Pilistvere Viljandi,8,496,609318.840651946,6511405.5240824,601499.157934364,6504513.23910963,419275,764,1
Adavere Jõgeva,Pilu Jõgeva,8,498,609318.840651946,6511405.5240824,605885.779945628,6508614.15147722,420969,764,8
Adavere Jõgeva,Puurmani Jõgeva,8,519,609318.840651946,6511405.5240824,631818.367911706,6494059.7537831,438756,764,2
Adavere Jõgeva,Põltsamaa linn,8,521,609318.840651946,6511405.5240824,614699.601567756,6503153.3550648,440450,764,105
Adavere Jõgeva,Põltsamaa ümbrus Jõgeva,8,522,609318.840651946,6511405.5240824,614854.243002948,6504601.62306034,441297,764,28
Adavere Jõgeva,Päinurme Järva,8,525,609318.840651946,6511405.5240824,611692.420385274,6521333.72602196,443838,764,11
Adavere Jõgeva,Rapla linn,8,553,609318.840651946,6511405.5240824,546445.087639336,6540208.86166185,467554,764,1
Adavere Jõgeva,Rapla Rapla,8,554,609318.840651946,6511405.5240824,547470.361660042,6541244.2326481,468401,764,1
Adavere Jõgeva,Ravila Harju,8,556,609318.840651946,6511405.5240824,571069.818392425,6561947.83871329,470095,764,1
Adavere Jõgeva,Reegoldi Viljandi,8,557,609318.840651946,6511405.5240824,588449.154083413,6495248.36348498,470942,764,1
Adavere Jõgeva,Saarepeedi Viljandi,8,588,609318.840651946,6511405.5240824,599244.66194368,6479239.94304415,497199,764,7
Adavere Jõgeva,Salutaguse Rapla,8,601,609318.840651946,6511405.5240824,548742.81361883,6561387.69528015,508210,764,1
Adavere Jõgeva,Siimusti Jõgeva,8,619,609318.840651946,6511405.5240824,635482.298998865,6513239.62879213,523456,764,3
Adavere Jõgeva,Tapiku Jõgeva,8,670,609318.840651946,6511405.5240824,621908.406147743,6520340.56739181,566653,764,2
Adavere Jõgeva,Tarbja Järva,8,671,609318.840651946,6511405.5240824,589164.016270297,6537390.71476639,567500,764,2
Adavere Jõgeva,Tartu linn,8,673,609318.840651946,6511405.5240824,659624.726363288,6473199.66059353,569194,764,3
Adavere Jõgeva,Türi linn,8,708,609318.840651946,6511405.5240824,581997.382469182,6519623.21829399,598839,764,1
Adavere Jõgeva,Vahi Tartu,8,730,609318.840651946,6511405.5240824,656857.958281753,6480194.05175662,617473,764,2
Adavere Jõgeva,Viimsi-Haabneeme Harju,8,782,609318.840651946,6511405.5240824,548084.170043848,6598106.38182789,661517,764,2
Adavere Jõgeva,Viljandi linn,8,788,609318.840651946,6511405.5240824,593137.559151462,6469928.17101776,666599,764,2
Adavere Jõgeva,Võisiku Jõgeva,8,807,609318.840651946,6511405.5240824,611762.725387762,6498698.9836279,682692,764,2
Adavere Jõgeva,Väätsa Järva,8,831,609318.840651946,6511405.5240824,583663.446260195,6529626.02579395,703020,764,2
Adavere Jõgeva,Ülenurme Tartu,8,839,609318.840651946,6511405.5240824,659202.938890576,6468463.21519799,709796,764,2
Adila-Pihali Rapla,Adila-Pihali Rapla,9,9,534747.788100146,6553763.33358445,534747.788100146,6553763.33358445,8481,142,25
Adila-Pihali Rapla,Alu Rapla,9,20,534747.788100146,6553763.33358445,543777.332233365,6544341.51806522,11,142,2
Adila-Pihali Rapla,Haabersti linnaosa,9,840,534747.788100146,6553763.33358445,535384.478080503,6587643.15187738,710644,142,1
Adila-Pihali Rapla,Hageri Rapla,9,65,534747.788100146,6553763.33358445,536566.301361655,6559748.55856886,55066,142,3
Adila-Pihali Rapla,Haiba-Kernu Harju,9,67,534747.788100146,6553763.33358445,527695.298006752,6555277.69259787,56760,142,11
Adila-Pihali Rapla,Kesklinna linnaosa,9,845,534747.788100146,6553763.33358445,543405.459220458,6588250.78849127,714879,142,5
Adila-Pihali Rapla,Kodila Rapla,9,220,534747.788100146,6553763.33358445,536595.236095339,6544723.42951934,186351,142,15
Adila-Pihali Rapla,Kohila alev,9,222,534747.788100146,6553763.33358445,543158.43365123,6559307.37440307,188045,142,10
Adila-Pihali Rapla,Kohila Rapla,9,223,534747.788100146,6553763.33358445,543098.356355242,6558075.69890941,188892,142,5
Adila-Pihali Rapla,Kristiine linnaosa,9,841,534747.788100146,6553763.33358445,540384.878200833,6586570.43047553,711491,142,1
Adila-Pihali Rapla,Kuusiku Rapla,9,273,534747.788100146,6553763.33358445,540848.371550748,6538178.74043135,231242,142,1
Adila-Pihali Rapla,Laagri Harju,9,308,534747.788100146,6553763.33358445,533100.477671518,6579168.87605231,260040,142,1
Adila-Pihali Rapla,Lagedi Harju,9,314,534747.788100146,6553763.33358445,553099.086198568,6585728.58023805,265122,142,1
Adila-Pihali Rapla,Laitse-Ruila Harju,9,319,534747.788100146,6553763.33358445,522083.116522639,6562230.61451996,269357,142,1
Adila-Pihali Rapla,Lasnamäe linnaosa,9,847,534747.788100146,6553763.33358445,548341.135208003,6588755.07427163,716573,142,1
Adila-Pihali Rapla,Maardu linn,9,374,534747.788100146,6553763.33358445,555201.175301427,6592344.0471966,315942,142,1
Adila-Pihali Rapla,Maidla Harju,9,380,534747.788100146,6553763.33358445,534541.410865816,6564918.60507337,321024,142,1
Adila-Pihali Rapla,Mustamäe linnaosa,9,842,534747.788100146,6553763.33358445,538422.923591128,6585222.09511421,712338,142,3
Adila-Pihali Rapla,Nõmme linnaosa,9,843,534747.788100146,6553763.33358445,538867.807139705,6582028.07652307,713185,142,1
Adila-Pihali Rapla,Rabivere Rapla,9,541,534747.788100146,6553763.33358445,539888.466371551,6552877.35833254,457391,142,27
Adila-Pihali Rapla,Rapla linn,9,553,534747.788100146,6553763.33358445,546445.087639336,6540208.86166185,467555,142,8
Adila-Pihali Rapla,Rapla Rapla,9,554,534747.788100146,6553763.33358445,547470.361660042,6541244.2326481,468402,142,7
Adila-Pihali Rapla,Saku Harju,9,598,534747.788100146,6553763.33358445,536999.569568739,6572262.54192152,505670,142,2
Adila-Pihali Rapla,Salutaguse Rapla,9,601,534747.788100146,6553763.33358445,548742.81361883,6561387.69528015,508211,142,2
Adila-Pihali Rapla,Saue linn,9,607,534747.788100146,6553763.33358445,531695.795584742,6575892.19649606,513293,142,1
Adila-Pihali Rapla,Varbola Rapla,9,758,534747.788100146,6553763.33358445,525439.681088043,6544332.62689508,641190,142,2
Adila-Pihali Rapla,Ääsmäe Harju,9,837,534747.788100146,6553763.33358445,529187.870954838,6566962.56184092,708103,142,1
Aegviidu alev,Aegviidu alev,10,10,592356.819543363,6572360.67168265,592356.819543363,6572360.67168265,9329,695,385
Aegviidu alev,Alavere Harju,10,18,592356.819543363,6572360.67168265,576542.257618222,6569359.9088704605,16105,695,1
Aegviidu alev,Anija Harju,10,23,592356.819543363,6572360.67168265,577566.987234226,6583331.61803834,19493,695,3
Aegviidu alev,Aravete Järva,10,30,592356.819543363,6572360.67168265,601844.396696377,6557169.04063836,25422,695,2
Aegviidu alev,Aruküla Harju,10,34,592356.819543363,6572360.67168265,561079.126772443,6580363.13436839,28810,695,2
Aegviidu alev,Haabersti linnaosa,10,840,592356.819543363,6572360.67168265,535384.478080503,6587643.15187738,710645,695,10
Aegviidu alev,Haljava Harju,10,71,592356.819543363,6572360.67168265,566663.698442177,6584526.58083881,60149,695,1
Aegviidu alev,Harju-Risti Harju,10,76,592356.819543363,6572360.67168265,498121.325411035,6562471.14446411,64384,695,2
Aegviidu alev,Hirvli Harju,10,84,592356.819543363,6572360.67168265,588357.749673703,6589326.0855334,71160,695,1
Aegviidu alev,Jäneda Lääne-Viru,10,122,592356.819543363,6572360.67168265,595892.819670808,6568894.36441035,103346,695,25
Aegviidu alev,Järva-Jaani alev,10,124,592356.819543363,6572360.67168265,608328.414938551,6546161.42246748,105040,695,1
Aegviidu alev,Kahala Harju,10,146,592356.819543363,6572360.67168265,587674.192644277,6595056.22470003,123674,695,1
Aegviidu alev,Kehra Harju,10,189,592356.819543363,6572360.67168265,581466.488891858,6578022.79644964,160095,695,6
Aegviidu alev,Kehra linn,10,190,592356.819543363,6572360.67168265,575740.485497538,6578271.83340291,160942,695,10
Aegviidu alev,Kesklinna linnaosa,10,845,592356.819543363,6572360.67168265,543405.459220458,6588250.78849127,714880,695,47
Aegviidu alev,Kiiu Harju,10,206,592356.819543363,6572360.67168265,579330.020276782,6592225.70715164,174494,695,1
Aegviidu alev,Koeru Järva,10,221,592356.819543363,6572360.67168265,617847.170065636,6539573.37131824,187199,695,1
Aegviidu alev,Kolga Harju,10,232,592356.819543363,6572360.67168265,592756.935137146,6595776.12367973,196516,695,1
Aegviidu alev,Kose Harju,10,246,592356.819543363,6572360.67168265,568193.839783701,6562452.27628912,208374,695,4
Aegviidu alev,Kristiine linnaosa,10,841,592356.819543363,6572360.67168265,540384.878200833,6586570.43047553,711492,695,25
Aegviidu alev,Kunda linn,10,264,592356.819543363,6572360.67168265,643350.938124471,6599243.44333012,223620,695,1
Aegviidu alev,Kuusalu Harju,10,272,592356.819543363,6572360.67168265,582035.735470942,6590175.68601572,230396,695,2
Aegviidu alev,Käravete Järva,10,291,592356.819543363,6572360.67168265,600223.411128048,6563091.3456748,245642,695,2
Aegviidu alev,Laagri Harju,10,308,592356.819543363,6572360.67168265,533100.477671518,6579168.87605231,260041,695,2
Aegviidu alev,Lagedi Harju,10,314,592356.819543363,6572360.67168265,553099.086198568,6585728.58023805,265123,695,1
Aegviidu alev,Lasnamäe linnaosa,10,847,592356.819543363,6572360.67168265,548341.135208003,6588755.07427163,716574,695,14
Aegviidu alev,Loo Harju,10,354,592356.819543363,6572360.67168265,556405.45092912,6588378.94212603,299003,695,4
Aegviidu alev,Mustamäe linnaosa,10,842,592356.819543363,6572360.67168265,538422.923591128,6585222.09511421,712339,695,19
Aegviidu alev,Neeruti Lääne-Viru,10,427,592356.819543363,6572360.67168265,621161.850126097,6574723.9602625,360834,695,1
Aegviidu alev,Nõmme linnaosa,10,843,592356.819543363,6572360.67168265,538867.807139705,6582028.07652307,713186,695,7
Aegviidu alev,Parila Harju,10,474,592356.819543363,6572360.67168265,570077.35554498,6579497.12835727,400643,695,1
Aegviidu alev,Peedu Järva,10,477,592356.819543363,6572360.67168265,590442.898911665,6564775.81169779,403184,695,4
Aegviidu alev,Peetri Harju,10,480,592356.819543363,6572360.67168265,547720.49458339,6583147.04786292,405725,695,3
Aegviidu alev,Pillapalu Harju,10,497,592356.819543363,6572360.67168265,592030.914696474,6577677.47708166,420124,695,48
Aegviidu alev,Pringi Harju,10,507,592356.819543363,6572360.67168265,545680.341662087,6601334.4833875,428594,695,2
Aegviidu alev,Põhja-Tallinna linnaosa,10,844,592356.819543363,6572360.67168265,539835.733134668,6590848.04305207,714033,695,22
Aegviidu alev,Raasiku Harju,10,540,592356.819543363,6572360.67168265,565378.888989141,6580777.21616302,456545,695,4
Aegviidu alev,Saksi Lääne-Viru,10,597,592356.819543363,6572360.67168265,617374.403736155,6568878.44747628,504824,695,2
Aegviidu alev,Sillamäe linn,10,620,592356.819543363,6572360.67168265,712467.272189051,6590504.06993661,524305,695,2
Aegviidu alev,Tapa linn,10,669,592356.819543363,6572360.67168265,611088.737572023,6569934.47114114,565808,695,8
Aegviidu alev,Tudu Lääne-Viru,10,692,592356.819543363,6572360.67168265,660894.188444184,6564755.85811089,585289,695,2
Aegviidu alev,Uuemõisa Lääne,10,721,592356.819543363,6572360.67168265,477566.363833204,6534438.76765118,609852,695,4
Aegviidu alev,Venevere Lääne-Viru,10,774,592356.819543363,6572360.67168265,654166.425772542,6543613.4862333,654743,695,1
Aegviidu alev,Vihula Lääne-Viru,10,781,592356.819543363,6572360.67168265,623936.750662563,6602815.99320733,660672,695,1
Aegviidu alev,Ülenurme Tartu,10,839,592356.819543363,6572360.67168265,659202.938890576,6468463.21519799,709798,695,2
Ahja Põlva,Aarna Põlva,11,3,679961.243459455,6455724.16991052,674944.509786367,6441704.07653385,3401,1012,1
Ahja Põlva,Ahja Põlva,11,11,679961.243459455,6455724.16991052,679961.243459455,6455724.16991052,10177,1012,553
Ahja Põlva,Ahunapalu Tartu,11,13,679961.243459455,6455724.16991052,691045.057191626,6470020.0247665,11871,1012,1
Ahja Põlva,Haage Tartu,11,58,679961.243459455,6455724.16991052,649045.332982645,6470852.0148829,49139,1012,1
Ahja Põlva,Himmaste Põlva,11,83,679961.243459455,6455724.16991052,683261.780897535,6444758.16805732,70314,1012,5
Ahja Põlva,Ignase Tartu,11,93,679961.243459455,6455724.16991052,669458.603374687,6459957.62481809,78784,1012,2
Ahja Põlva,Ilmatsalu Tartu,11,98,679961.243459455,6455724.16991052,650388.734103763,6475218.92597692,83019,1012,1
Ahja Põlva,Jaanimõisa Põlva,11,104,679961.243459455,6455724.16991052,691815.184671858,6449183.1794644,88101,1012,2
Ahja Põlva,Järvselja Tartu,11,129,679961.243459455,6455724.16991052,695001.940504507,6462959.90311598,109276,1012,1
Ahja Põlva,Kambja Tartu,11,160,679961.243459455,6455724.16991052,658821.631412555,6456602.86622858,135533,1012,4
Ahja Põlva,Kanepi Põlva,11,163,679961.243459455,6455724.16991052,662695.778526603,6430249.82028474,138074,1012,1
Ahja Põlva,Karilatsi Põlva,11,167,679961.243459455,6455724.16991052,670844.764002824,6444961.20427987,141462,1012,4
Ahja Põlva,Kavastu Tartu,11,186,679961.243459455,6455724.16991052,679369.266548875,6477256.32058742,157555,1012,1
Ahja Põlva,Kesklinna linnaosa,11,845,679961.243459455,6455724.16991052,543405.459220458,6588250.78849127,714881,1012,4
Ahja Põlva,Kuima-Tännassilma Põlva,11,258,679961.243459455,6455724.16991052,675870.225077759,6435740.57088761,218539,1012,2
Ahja Põlva,Kõrveküla Tartu,11,286,679961.243459455,6455724.16991052,663954.298140967,6480826.36736789,860,1012,1
Ahja Põlva,Kärkna Tartu,11,294,679961.243459455,6455724.16991052,649710.99910759,6486726.58245226,248184,1012,1
Ahja Põlva,Külitse Tartu,11,303,679961.243459455,6455724.16991052,654189.346667155,6467501.62121428,255807,1012,1
Ahja Põlva,Laheda Põlva,11,315,679961.243459455,6455724.16991052,678342.263441204,6428252.87416101,265971,1012,1
Ahja Põlva,Linte Põlva,11,348,679961.243459455,6455724.16991052,700353.980436055,6452120.62904647,293922,1012,3
Ahja Põlva,Lohkva Tartu,11,351,679961.243459455,6455724.16991052,664732.889869944,6473621.05436976,296463,1012,5
Ahja Põlva,Luunja Tartu,11,364,679961.243459455,6455724.16991052,671453.783940101,6477137.08348617,307474,1012,2
Ahja Põlva,Lähte Tartu,11,369,679961.243459455,6455724.16991052,656264.106050838,6485955.71252957,311709,1012,1
Ahja Põlva,Mammaste Põlva,11,383,679961.243459455,6455724.16991052,678687.442225987,6441319.44570537,323567,1012,5
Ahja Põlva,Meeksi Tartu,11,389,679961.243459455,6455724.16991052,699216.467063817,6462496.30684702,328649,1012,4
Ahja Põlva,Melliste Tartu,11,392,679961.243459455,6455724.16991052,674260.630163095,6469050.8673118,331190,1012,3
Ahja Põlva,Meremäe Võru,11,393,679961.243459455,6455724.16991052,705073.447948882,6405629.71210325,332037,1012,3
Ahja Põlva,Mooste Põlva,11,399,679961.243459455,6455724.16991052,687189.002067286,6452681.8542765,337119,1012,7
Ahja Põlva,Mäksa Tartu,11,411,679961.243459455,6455724.16991052,674449.013527568,6473420.57693313,347283,1012,1
Ahja Põlva,Märja Tartu,11,415,679961.243459455,6455724.16991052,655567.538465018,6473732.90672184,350671,1012,1
Ahja Põlva,Nõo Tartu,11,432,679961.243459455,6455724.16991052,650304.761588963,6461351.31469665,365070,1012,2
Ahja Põlva,Otepää linn,11,451,679961.243459455,6455724.16991052,646893.619321832,6437809.02659805,381163,1012,3
Ahja Põlva,Prangli Põlva,11,505,679961.243459455,6455724.16991052,665388.481150335,6449366.08305338,426901,1012,1
Ahja Põlva,Põlgaste Põlva,11,520,679961.243459455,6455724.16991052,670339.197755218,6431737.44451613,439606,1012,3
Ahja Põlva,Põlva linn,11,523,679961.243459455,6455724.16991052,681216.429328809,6439583.71137453,442147,1012,15
Ahja Põlva,Rasina Põlva,11,555,679961.243459455,6455724.16991052,689036.63436349,6458205.03543551,469251,1012,11
Ahja Põlva,Roiu Tartu,11,570,679961.243459455,6455724.16991052,669740.636276534,6465079.7233904,481956,1012,3
Ahja Põlva,Rosma Põlva,11,573,679961.243459455,6455724.16991052,685801.890652496,6437191.03571439,484497,1012,2
Ahja Põlva,Räni Tartu,11,582,679961.243459455,6455724.16991052,655237.976469551,6471161.73378277,492120,1012,2
Ahja Põlva,Räpina linn,11,583,679961.243459455,6455724.16991052,703851.875663305,6445108.96529341,492967,1012,3
Ahja Põlva,Räpina ümbruse Põlva,11,584,679961.243459455,6455724.16991052,704005.037089745,6442974.75738816,493814,1012,2
Ahja Põlva,Taevaskoja Põlva,11,655,679961.243459455,6455724.16991052,679749.261985646,6443971.47950579,553951,1012,2
Ahja Põlva,Tartu linn,11,673,679961.243459455,6455724.16991052,659624.726363288,6473199.66059353,569197,1012,118
Ahja Põlva,Vahi Tartu,11,730,679961.243459455,6455724.16991052,656857.958281753,6480194.05175662,617476,1012,7
Ahja Põlva,Vana-Kuuste Tartu,11,751,679961.243459455,6455724.16991052,664598.069073149,6457855.38914938,635263,1012,1
