start_lon,end_lon,start_lat,end_lat,start,end
24.701452345742428,24.524666543972003,58.53877549283036,58.45653374734036,Suigu Pärnu,Sauga Pärnu
25.676842888464147,25.551911357885686,58.108856401069524,58.10216078555677,Sudiste Viljandi,Karksi-Nuia linn
25.676842888464147,25.764800138606564,58.108856401069524,58.14319350049153,Sudiste Viljandi,Kärstna Viljandi
25.676842888464147,25.62599628382903,58.108856401069524,58.17758469558549,Sudiste Viljandi,Tuhalaane Viljandi
25.676842888464147,25.5838276718343,58.108856401069524,58.1216637796977,Sudiste Viljandi,Karksi Viljandi
25.676842888464147,25.56832195040076,58.108856401069524,58.06495057546064,Sudiste Viljandi,Karksi-Nuia Viljandi
26.108852004628613,26.171877962129614,57.85288056462147,57.868530476509775,Sooru Valga,Tsirguliina Valga
26.108852004628613,26.070770430317978,57.85288056462147,57.77847672570749,Sooru Valga,Valga linn
26.108852004628613,26.108852004628613,57.85288056462147,57.85288056462147,Sooru Valga,Sooru Valga
26.108852004628613,26.269674468304654,57.85288056462147,57.844030467127745,Sooru Valga,Laatre Valga
26.108852004628613,26.017223684771913,57.85288056462147,57.887489551570404,Sooru Valga,Hummuli Valga
24.57342050922744,24.511346157001373,58.1993298934438,58.20476028694913,Soometsa Pärnu,Võiste Pärnu
24.57342050922744,24.592190727753568,58.1993298934438,58.28295869403351,Soometsa Pärnu,Uulu Pärnu
24.57342050922744,24.52591153933744,58.1993298934438,58.38388988048857,Soometsa Pärnu,Pärnu linn
24.57342050922744,24.54327857964517,58.1993298934438,58.11330198008605,Soometsa Pärnu,Häädemeeste Pärnu
24.57342050922744,24.57342050922744,58.1993298934438,58.1993298934438,Soometsa Pärnu,Soometsa Pärnu
27.234035553868416,27.07080399839404,57.99798525668778,58.0601590107706,Soohara Põlva,Põlva linn
27.234035553868416,27.14649428871927,57.99798525668778,58.036792153884676,Soohara Põlva,Rosma Põlva
27.234035553868416,27.20958610049065,57.99798525668778,57.94981377396365,Soohara Põlva,Leevi Põlva
27.234035553868416,27.09385435305441,57.99798525668778,58.008689025660765,Soohara Põlva,Peri Põlva
27.234035553868416,27.234035553868416,57.99798525668778,57.99798525668778,Soohara Põlva,Soohara Põlva
26.85010249548365,26.85010249548365,59.349711278902916,59.349711278902916,Sonda alevik Ida-Viru,Sonda alevik Ida-Viru
26.85010249548365,26.817767984682074,59.349711278902916,59.298909764845696,Sonda alevik Ida-Viru,Nüri Ida-Viru
26.85010249548365,26.82516876205929,59.349711278902916,59.37318016846268,Sonda alevik Ida-Viru,Uljaste-Satsu Ida-Viru
26.85010249548365,26.709638089622995,59.349711278902916,59.3490040224783,Sonda alevik Ida-Viru,Viru-Kabala Lääne-Viru
26.85010249548365,26.965414374278776,59.349711278902916,59.354529053380794,Sonda alevik Ida-Viru,Kiviõli linn
25.952726797408207,25.831764480878796,58.20761963622344,58.22864683605342,Soe Viljandi,Mustla Viljandi
25.952726797408207,25.952726797408207,58.20761963622344,58.20761963622344,Soe Viljandi,Soe Viljandi
25.952726797408207,25.96048945599912,58.20761963622344,58.14840127106936,Soe Viljandi,Suislepa Viljandi
25.952726797408207,25.591268434882977,58.20761963622344,58.3599361623305,Soe Viljandi,Viljandi linn
25.952726797408207,25.859350504419247,58.20761963622344,58.31695080749989,Soe Viljandi,Väluste Viljandi
24.295800616537694,24.295800616537694,58.93468850416095,58.93468850416095,Sipa Rapla,Sipa Rapla
24.295800616537694,24.178193640827388,58.93468850416095,58.95871322299557,Sipa Rapla,Laukna Rapla
24.295800616537694,24.432625886256602,58.93468850416095,58.90477030175609,Sipa Rapla,Märjamaa alev
24.295800616537694,24.40177103688739,58.93468850416095,58.906536963099356,Sipa Rapla,Märjamaa Rapla
24.295800616537694,24.808090856375205,58.93468850416095,58.99832778257198,Sipa Rapla,Rapla linn
27.879636868077583,27.879636868077583,59.37460841965795,59.37460841965795,Sinimäe Ida-Viru,Sinimäe Ida-Viru
27.879636868077583,28.108778712528373,59.37460841965795,59.35431433617791,Sinimäe Ida-Viru,Narva linn
27.879636868077583,27.74191432618544,59.37460841965795,59.39912486599867,Sinimäe Ida-Viru,Sillamäe linn
27.879636868077583,28.025462344092283,59.37460841965795,59.442417320910394,Sinimäe Ida-Viru,Narva-Jõesuu linn
27.879636868077583,27.936510508725238,59.37460841965795,59.31693165889643,Sinimäe Ida-Viru,Auvere Ida-Viru
24.653522854457933,24.653522854457933,58.40058702337383,58.40058702337383,Sindi linn,Sindi linn
24.653522854457933,24.52591153933744,58.40058702337383,58.38388988048857,Sindi linn,Pärnu linn
24.653522854457933,24.62414109786541,58.40058702337383,58.338499905445246,Sindi linn,Paikuse Pärnu
24.653522854457933,24.666271484938925,58.40058702337383,58.43887457207753,Sindi linn,Urge Pärnu
24.653522854457933,24.58931154659865,58.40058702337383,58.3879158673692,Sindi linn,Tammiste Pärnu
23.592557794957827,23.592557794957827,58.81614237429685,58.81614237429685,Sinalepa Lääne,Sinalepa Lääne
23.592557794957827,23.539598577521925,58.81614237429685,58.934012623242815,Sinalepa Lääne,Haapsalu linn
23.592557794957827,23.671082448046107,58.81614237429685,58.80204811750089,Sinalepa Lääne,Haeska Lääne
23.592557794957827,23.551229520324966,58.81614237429685,58.79196236072376,Sinalepa Lääne,Kiideva Lääne
23.592557794957827,23.55470922650639,58.81614237429685,58.869548145276525,Sinalepa Lääne,Asuküla Lääne
26.35802223516832,26.35802223516832,59.055355578764,59.055355578764,Simuna Lääne-Viru,Simuna Lääne-Viru
26.35802223516832,26.525184242678407,59.055355578764,59.07248040808236,Simuna Lääne-Viru,Laekvere Lääne-Viru
26.35802223516832,26.28431736170034,59.055355578764,59.141420158642305,Simuna Lääne-Viru,Väike-Maarja Lääne-Viru
26.35802223516832,26.385842265749307,59.055355578764,59.12834903512107,Simuna Lääne-Viru,Triigi Lääne-Viru
26.35802223516832,26.184527667728336,59.055355578764,59.08477583560254,Simuna Lääne-Viru,Kiltsi-Vao Lääne-Viru
27.74191432618544,27.74191432618544,59.39912486599867,59.39912486599867,Sillamäe linn,Sillamäe linn
27.74191432618544,27.675084248374255,59.39912486599867,59.38169546713615,Sillamäe linn,Päite Ida-Viru
27.74191432618544,27.771799261063986,59.39912486599867,59.37077681116029,Sillamäe linn,Vaivara-Sõtke Ida-Viru
27.74191432618544,27.76968466361132,59.39912486599867,59.28593582125322,Sillamäe linn,Viivikonna-Mustanina Ida-Viru
27.74191432618544,28.108778712528373,59.39912486599867,59.35431433617791,Sillamäe linn,Narva linn
26.340057804514494,26.340057804514494,58.737497074250456,58.737497074250456,Siimusti Jõgeva,Siimusti Jõgeva
26.340057804514494,26.393834754928367,58.737497074250456,58.74406455324698,Siimusti Jõgeva,Jõgeva linn
26.340057804514494,26.412478913069165,58.737497074250456,58.76516746038727,Siimusti Jõgeva,Jõgeva ümbrus Jõgeva
26.340057804514494,26.72850527915207,58.737497074250456,58.370075672253435,Siimusti Jõgeva,Tartu linn
26.340057804514494,26.49771449714679,58.737497074250456,58.8070508933606,Siimusti Jõgeva,Laiuse Jõgeva
26.395649575704578,26.48866405668422,58.01284529513682,58.05700569717343,Sihva Valga,Otepää linn
26.395649575704578,26.49307942849922,58.01284529513682,58.057243914106074,Sihva Valga,Otepää Valga
26.395649575704578,26.395649575704578,58.01284529513682,58.01284529513682,Sihva Valga,Sihva Valga
26.395649575704578,26.313229059713432,58.01284529513682,57.96197549123689,Sihva Valga,Keeni Valga
26.395649575704578,26.243876347958526,58.01284529513682,58.002898538142375,Sihva Valga,Kuigatsi Valga
24.792367973302355,24.792367973302355,58.36746252765622,58.36746252765622,Seljametsa Pärnu,Seljametsa Pärnu
24.792367973302355,24.52591153933744,58.36746252765622,58.38388988048857,Seljametsa Pärnu,Pärnu linn
24.792367973302355,24.62414109786541,58.36746252765622,58.338499905445246,Seljametsa Pärnu,Paikuse Pärnu
24.792367973302355,24.653522854457933,58.36746252765622,58.40058702337383,Seljametsa Pärnu,Sindi linn
24.792367973302355,24.58931154659865,58.36746252765622,58.3879158673692,Seljametsa Pärnu,Tammiste Pärnu
24.820311156603328,24.820311156603328,58.51552115243891,58.51552115243891,Selja Pärnu,Selja Pärnu
24.820311156603328,24.831897179366887,58.51552115243891,58.437487179750185,Selja Pärnu,Tori Pärnu
24.820311156603328,24.52591153933744,58.51552115243891,58.38388988048857,Selja Pärnu,Pärnu linn
24.820311156603328,24.971030563759296,58.51552115243891,58.49025165389197,Selja Pärnu,Jõesuu Pärnu
24.820311156603328,24.764915051490306,58.51552115243891,58.674759876602984,Selja Pärnu,Kaisma Pärnu
24.10039519207506,24.10039519207506,58.308834575982026,58.308834575982026,Seliste Pärnu,Seliste Pärnu
24.10039519207506,24.12084451911058,58.308834575982026,58.261729653911246,Seliste Pärnu,Pootsi Pärnu
24.10039519207506,24.52591153933744,58.308834575982026,58.38388988048857,Seliste Pärnu,Pärnu linn
24.10039519207506,24.02433131532253,58.308834575982026,58.353617005878604,Seliste Pärnu,Tõstamaa Pärnu
24.10039519207506,24.22221673465174,58.308834575982026,58.34132436708068,Seliste Pärnu,Lindi Pärnu
25.48146391031447,25.526935867936537,58.415148626073986,58.418236157948726,Savikoti Viljandi,Pärsti Viljandi
25.48146391031447,25.48146391031447,58.415148626073986,58.415148626073986,Savikoti Viljandi,Savikoti Viljandi
25.48146391031447,25.591268434882977,58.415148626073986,58.3599361623305,Savikoti Viljandi,Viljandi linn
25.48146391031447,25.245402535356057,58.415148626073986,58.45158382132408,Savikoti Viljandi,Vastsemõisa Viljandi
25.48146391031447,25.520422854987853,58.415148626073986,58.483882437608464,Savikoti Viljandi,Sürgavere Viljandi
26.72607500877363,26.72607500877363,58.06299167405905,58.06299167405905,Saverna Põlva,Saverna Põlva
26.72607500877363,26.63759104172491,58.06299167405905,58.07623536579894,Saverna Põlva,Valgjärve Põlva
26.72607500877363,26.750850122714606,58.06299167405905,57.98364741502796,Saverna Põlva,Kanepi Põlva
26.72607500877363,26.83211209931021,58.06299167405905,58.08156429375291,Saverna Põlva,Krootuse Põlva
26.72607500877363,26.781492562915115,58.06299167405905,58.11015374736976,Saverna Põlva,Veski Põlva
22.30254043504412,22.30254043504412,58.38698817311963,58.38698817311963,Sauvere Saare,Sauvere Saare
22.30254043504412,22.49008680040241,58.38698817311963,58.24875649289655,Sauvere Saare,Kuressaare linn
22.30254043504412,22.42205017894693,58.38698817311963,58.40393477944355,Sauvere Saare,Haamse-Hakjala Saare
22.30254043504412,22.386684886396772,58.38698817311963,58.3023951860378,Sauvere Saare,Randvere Saare
22.30254043504412,22.435993805988918,58.38698817311963,58.335016075678546,Sauvere Saare,Aste Saare
23.82409024953941,23.82409024953941,58.394048296947574,58.394048296947574,Saulepi Pärnu,Saulepi Pärnu
23.82409024953941,23.73987489305715,58.394048296947574,58.44237013676451,Saulepi Pärnu,Varbla Pärnu
23.82409024953941,24.02433131532253,58.394048296947574,58.353617005878604,Saulepi Pärnu,Tõstamaa Pärnu
23.82409024953941,24.52591153933744,58.394048296947574,58.38388988048857,Saulepi Pärnu,Pärnu linn
23.82409024953941,23.92468344104331,58.394048296947574,58.36894692968673,Saulepi Pärnu,Kastna Pärnu
24.524666543972003,24.524666543972003,58.45653374734036,58.45653374734036,Sauga Pärnu,Sauga Pärnu
24.524666543972003,24.52591153933744,58.45653374734036,58.38388988048857,Sauga Pärnu,Pärnu linn
24.524666543972003,24.353014438567598,58.45653374734036,58.41711899616524,Sauga Pärnu,Audru Pärnu
24.524666543972003,24.58931154659865,58.45653374734036,58.3879158673692,Sauga Pärnu,Tammiste Pärnu
24.524666543972003,24.58525847029046,58.45653374734036,58.530285321345836,Sauga Pärnu,Are Pärnu
25.415274387501842,25.556374598432086,58.97579705671997,58.884989244248985,Saueaugu Järva,Paide linn
25.415274387501842,25.37349082769637,58.97579705671997,58.938580058686966,Saueaugu Järva,Lõõla Järva
25.415274387501842,25.587268495216215,58.97579705671997,59.01989194773123,Saueaugu Järva,Anna Järva
25.415274387501842,25.305671011536937,58.97579705671997,58.88875153919174,Saueaugu Järva,Piiumetsa Järva
25.415274387501842,25.541474830727882,58.97579705671997,58.912272852536816,Saueaugu Järva,Prääma Järva
24.508141200363163,24.556630728073788,59.30493864719925,59.319991436662576,Saue ümbruse Harju,Saue linn
24.508141200363163,24.508141200363163,59.30493864719925,59.30493864719925,Saue ümbruse Harju,Saue ümbruse Harju
24.508141200363163,24.764737777605827,59.30493864719925,59.429887212165966,Saue ümbruse Harju,Kesklinna linnaosa
24.508141200363163,24.451958221290255,59.30493864719925,59.33373831694526,Saue ümbruse Harju,Tutermaa Harju
24.508141200363163,24.676419212080784,59.30493864719925,59.4031827239763,Saue ümbruse Harju,Mustamäe linnaosa
24.556630728073788,24.556630728073788,59.319991436662576,59.319991436662576,Saue linn,Saue linn
24.556630728073788,24.508141200363163,59.319991436662576,59.30493864719925,Saue linn,Saue ümbruse Harju
